pack,task,candidate_kind,candidate_id,sha256,format,bytes,recorded_capture,recorded_in_test_verdict,nodeid,dir
terminal-bench,raman-fitting,reference,test_source_tolerances_and_unscored_fields_are_preserved[extra_top_level_key]#1,a45237ba05400f4c001e6104b1ae9cd23979d3e861d14c9e309de2830eb5e09d,tar,10240,captured,passed,tests/test_raman_fitting_v2.py::test_source_tolerances_and_unscored_fields_are_preserved[extra_top_level_key],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/a45237ba05400f4c
terminal-bench,raman-fitting,reference,test_source_tolerances_and_unscored_fields_are_preserved[extra_peak_key]#1,82a976b2c560971bb1bd06163ecda84259a90f9526a02b285c363d31e72e1b43,tar,10240,captured,passed,tests/test_raman_fitting_v2.py::test_source_tolerances_and_unscored_fields_are_preserved[extra_peak_key],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/82a976b2c560971b
terminal-bench,raman-fitting,reference,test_source_tolerances_and_unscored_fields_are_preserved[integer_valued_x0]#1,0a8836a6abf93a9a608d4206682901c3304c4539c4d51a53133ddcf8edc0dc05,tar,10240,captured,passed,tests/test_raman_fitting_v2.py::test_source_tolerances_and_unscored_fields_are_preserved[integer_valued_x0],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/0a8836a6abf93a9a
terminal-bench,raman-fitting,mutant,test_targeted_semantic_mutants_fail[g_x0_just_outside]#1,8b7c797f13843161c5bfa6e4f9ba0b5816c1724b76e2e3c08744df8686914cdb,tar,10240,captured,failed,tests/test_raman_fitting_v2.py::test_targeted_semantic_mutants_fail[g_x0_just_outside],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/8b7c797f13843161
terminal-bench,raman-fitting,mutant,test_targeted_semantic_mutants_fail[g_gamma_outside]#1,7b51160a48e24d6130aea46da6ea718447a7fddefc80b0a97ac921548ddcb038,tar,10240,captured,failed,tests/test_raman_fitting_v2.py::test_targeted_semantic_mutants_fail[g_gamma_outside],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/7b51160a48e24d61
terminal-bench,raman-fitting,mutant,test_targeted_semantic_mutants_fail[amplitude_outside]#1,57c067f5d42382b1d022e87389091581f7854a5068b339fe30625f2999c1a143,tar,10240,captured,failed,tests/test_raman_fitting_v2.py::test_targeted_semantic_mutants_fail[amplitude_outside],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/57c067f5d42382b1
terminal-bench,raman-fitting,mutant,test_targeted_semantic_mutants_fail[offset_outside]#1,b02d65dd6523e0ab4e7d1415e7f39b86a05b93df73506f0dc29c148759792195,tar,10240,captured,failed,tests/test_raman_fitting_v2.py::test_targeted_semantic_mutants_fail[offset_outside],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/b02d65dd6523e0ab
terminal-bench,raman-fitting,mutant,test_targeted_semantic_mutants_fail[2d_x0_outside_relative]#1,29625d94554b3299da4bdf00e328f45b611050af9ec3f9b5f435974529c99594,tar,10240,captured,failed,tests/test_raman_fitting_v2.py::test_targeted_semantic_mutants_fail[2d_x0_outside_relative],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/29625d94554b3299
terminal-bench,raman-fitting,mutant,test_targeted_semantic_mutants_fail[peaks_swapped]#1,502a102982b54e22a71555b12782de2cda5f2cc52c7bcded0b10ac8213bc5575,tar,10240,captured,failed,tests/test_raman_fitting_v2.py::test_targeted_semantic_mutants_fail[peaks_swapped],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/502a102982b54e22
terminal-bench,raman-fitting,mutant,test_targeted_semantic_mutants_fail[missing_2d_peak]#1,dcb0b074060a033ff602cb6f0b081b878d50cf102df52e7acdcb4dcd5a91ed17,tar,10240,captured,failed,tests/test_raman_fitting_v2.py::test_targeted_semantic_mutants_fail[missing_2d_peak],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/dcb0b074060a033f
terminal-bench,raman-fitting,mutant,test_targeted_semantic_mutants_fail[boolean_parameter]#1,26092aabadad01b92400b76f62e152bd2b0cc10f0feebfbece1db7e2340ff4b8,tar,10240,captured,failed,tests/test_raman_fitting_v2.py::test_targeted_semantic_mutants_fail[boolean_parameter],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/26092aabadad01b9
terminal-bench,raman-fitting,mutant,test_targeted_semantic_mutants_fail[stringified]#1,5acacfbce62a06a08c345abf6c32dc84e2dc420f75e886f58d2c8122e69f034a,tar,10240,captured,failed,tests/test_raman_fitting_v2.py::test_targeted_semantic_mutants_fail[stringified],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/5acacfbce62a06a0
terminal-bench,raman-fitting,mutant,test_targeted_semantic_mutants_fail[missing_offset]#1,14fe37b6a6adb2c318894fa8b442b36e4dd61bcce7eb862d637946c61f48b7ac,tar,10240,captured,failed,tests/test_raman_fitting_v2.py::test_targeted_semantic_mutants_fail[missing_offset],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/14fe37b6a6adb2c3
terminal-bench,raman-fitting,malicious,test_malformed_and_forged_artifacts_fail[malformed_json]#1,d558bb9c134395777027a825c24456cf081fd05734da96e41bf4f09346a91cf1,tar,10240,captured,failed,tests/test_raman_fitting_v2.py::test_malformed_and_forged_artifacts_fail[malformed_json],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/d558bb9c13439577
terminal-bench,raman-fitting,malicious,test_malformed_and_forged_artifacts_fail[root_array]#1,50d0cc0b9e34ca61de82aca95a3bdfc5caca1b3c92b22fea88ffe9a3068b49dd,tar,10240,captured,failed,tests/test_raman_fitting_v2.py::test_malformed_and_forged_artifacts_fail[root_array],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/50d0cc0b9e34ca61
terminal-bench,raman-fitting,malicious,test_malformed_and_forged_artifacts_fail[invalid_utf8]#1,dc14d6f7d5fc7c2924190b3e44d4db2db5629f39c39a129b722966e491365aba,tar,10240,captured,failed,tests/test_raman_fitting_v2.py::test_malformed_and_forged_artifacts_fail[invalid_utf8],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/dc14d6f7d5fc7c29
terminal-bench,raman-fitting,malicious,test_malformed_and_forged_artifacts_fail[forged_verdict]#1,2b7215b5269253f0cb3cc3ced4c547380a51c767aba5c152d95d1ce9417e256a,tar,10240,captured,failed,tests/test_raman_fitting_v2.py::test_malformed_and_forged_artifacts_fail[forged_verdict],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/2b7215b5269253f0
terminal-bench,raman-fitting,malicious,test_malformed_and_forged_artifacts_fail[duplicate_key]#1,71cf5aac8794ce79feee3676455a9a59106fa65aa8f7232e85c7db03fe2dcd13,tar,10240,captured,failed,tests/test_raman_fitting_v2.py::test_malformed_and_forged_artifacts_fail[duplicate_key],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/71cf5aac8794ce79
terminal-bench,raman-fitting,malicious,test_malformed_and_forged_artifacts_fail[infinity_literal]#1,b98d4d55b81e6a22132b0993fa60f77d668bcc4e76edfe072bd0956cfcc8c831,tar,10240,captured,failed,tests/test_raman_fitting_v2.py::test_malformed_and_forged_artifacts_fail[infinity_literal],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/b98d4d55b81e6a22
terminal-bench,raman-fitting,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[symlink]#1,b25d6c1906c604a45f97baf1da9bf8c2f74438d931037ab994759fc69fd8f529,tar,10240,rejected,,tests/test_raman_fitting_v2.py::test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[symlink],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/b25d6c1906c604a4
terminal-bench,raman-fitting,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[directory]#1,eebef48e2916a032cb81721ebd415ce4fd9057394449b846ba2b357880c7408a,tar,10240,rejected,,tests/test_raman_fitting_v2.py::test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[directory],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/eebef48e2916a032
terminal-bench,raman-fitting,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[oversized]#1,59652a8bb1e919c3ad3b8fb9857658dbb09dac97bdb364c29ecc468d4a7a5515,tar,20480,rejected,,tests/test_raman_fitting_v2.py::test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[oversized],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/59652a8bb1e919c3
terminal-bench,raman-fitting,base,test_base_image_without_deliverable_is_rejected_at_capture#1,84ff92691f909a05b224e1c56abb4864f01b4f8e3c854e4bb4c7baf1d3f6d652,tar,10240,rejected,,tests/test_raman_fitting_v2.py::test_base_image_without_deliverable_is_rejected_at_capture,runs/campaign/phase1/candidates/terminal-bench/raman-fitting/84ff92691f909a05
terminal-bench,raman-fitting,mutant,test_pinned_agent_capture_and_verification[wrong_peak_position]#1,04d70ee1102cf40c7ca98f50219c75b734e3ffeb32e9ecc064b71f791b2a6e78,tar,10240,captured,failed,tests/test_raman_fitting_v2.py::test_pinned_agent_capture_and_verification[wrong_peak_position],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/04d70ee1102cf40c
terminal-bench,raman-fitting,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-raman-fitting]#1,877a09ea0cd8d413be849ca3753535c566bd4d733edac3c9f82bd310cad5a0eb,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[symlink-raman-fitting],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/877a09ea0cd8d413
terminal-bench,raman-fitting,malicious,test_file_bundle_capture_rejects_malicious_shapes[directory-raman-fitting]#1,cdef92247279b6613399eb765684e91a07c039865bff2edac541e0ec1048345c,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[directory-raman-fitting],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/cdef92247279b661
terminal-bench,raman-fitting,malicious,test_file_bundle_capture_rejects_malicious_shapes[oversized-raman-fitting]#1,1bef48053cb912dcc5ea1589ecd3ce1ee4b9ea2507894f0d8c3d34fd2a1a872a,tar,20480,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[oversized-raman-fitting],runs/campaign/phase1/candidates/terminal-bench/raman-fitting/1bef48053cb912dc
terminal-bench,protein-assembly,reference,test_reviewed_reference_passes_real_capture_parser_and_oracle#1,5a0b72890e00e96c73fbc32f6ccbac5d11922c3bbb6b6cb5126e7677cc8afddf,tar,10240,captured,passed,tests/test_protein_assembly_v2.py::test_reviewed_reference_passes_real_capture_parser_and_oracle,runs/campaign/phase1/candidates/terminal-bench/protein-assembly/5a0b72890e00e96c
terminal-bench,protein-assembly,reference,test_source_line_handling_is_preserved[no_trailing_newline]#1,fd50697c7ba504e025d3a3d05702a447e65df4ea2492eb5222cae8374860caca,tar,10240,captured,passed,tests/test_protein_assembly_v2.py::test_source_line_handling_is_preserved[no_trailing_newline],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/fd50697c7ba504e0
terminal-bench,protein-assembly,reference,test_source_line_handling_is_preserved[uppercase]#1,8bf0ff129d4dad760da9fc8c9531fd7cd4879efba1d4ca13361a4eac48a4b708,tar,10240,captured,passed,tests/test_protein_assembly_v2.py::test_source_line_handling_is_preserved[uppercase],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/8bf0ff129d4dad76
terminal-bench,protein-assembly,reference,test_source_line_handling_is_preserved[trailing_spaces]#1,b1f68f20a9e977a27fe7fd50ffd4453a54eaa58ba22aed8a5d0ab4c2f9aaa70b,tar,10240,captured,passed,tests/test_protein_assembly_v2.py::test_source_line_handling_is_preserved[trailing_spaces],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/b1f68f20a9e977a2
terminal-bench,protein-assembly,mutant,test_targeted_semantic_mutants_fail[second_line]#1,1114a5283a94cf6f24734768278376a40179780406033fa5ac272fee3085f94e,tar,10240,captured,failed,tests/test_protein_assembly_v2.py::test_targeted_semantic_mutants_fail[second_line],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/1114a5283a94cf6f
terminal-bench,protein-assembly,mutant,test_targeted_semantic_mutants_fail[leading_blank_line]#1,1a9b57865f8d97f577f043efa778e4ad73287fb05441050592539434e9eecff3,tar,10240,captured,failed,tests/test_protein_assembly_v2.py::test_targeted_semantic_mutants_fail[leading_blank_line],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/1a9b57865f8d97f5
terminal-bench,protein-assembly,mutant,test_targeted_semantic_mutants_fail[two_trailing_newlines]#1,0aac52351cac415cd6eec0c05cecc89dfe46f887fa6f66a02b339a8f9988513c,tar,10240,captured,failed,tests/test_protein_assembly_v2.py::test_targeted_semantic_mutants_fail[two_trailing_newlines],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/0aac52351cac415c
terminal-bench,protein-assembly,mutant,test_targeted_semantic_mutants_fail[non_nucleotide_character]#1,176b96c994e6732423c9cb6090b7039be8abcd7cebfbcd38ddbe0c5452d2ba21,tar,10240,captured,failed,tests/test_protein_assembly_v2.py::test_targeted_semantic_mutants_fail[non_nucleotide_character],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/176b96c994e67324
terminal-bench,protein-assembly,mutant,test_targeted_semantic_mutants_fail[trailing_codon]#1,d732567aecde3fac86aab9b5fb542001bbb797ed5204478f78e536d323da8ddb,tar,10240,captured,failed,tests/test_protein_assembly_v2.py::test_targeted_semantic_mutants_fail[trailing_codon],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/d732567aecde3fac
terminal-bench,protein-assembly,mutant,test_targeted_semantic_mutants_fail[leading_start_codon]#1,e571a3834c7f19d05e49eb014f7cc13f0749a7f198ee5a9ffc958f98bbee1426,tar,10240,captured,failed,tests/test_protein_assembly_v2.py::test_targeted_semantic_mutants_fail[leading_start_codon],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/e571a3834c7f19d0
terminal-bench,protein-assembly,mutant,test_targeted_semantic_mutants_fail[frame_shifted_by_one_codon]#1,842b64734f92a008c409b38877ba713f52c2caa7d2942b90b20d8e9bfe66cf5e,tar,10240,captured,failed,tests/test_protein_assembly_v2.py::test_targeted_semantic_mutants_fail[frame_shifted_by_one_codon],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/842b64734f92a008
terminal-bench,protein-assembly,base,test_targeted_semantic_mutants_fail[frame_shifted_by_one_base]#1,a25cfd1426faf370ef1f71cec5c1d56f10e63fb44536933cc0eb934cf64071b4,tar,10240,captured,failed,tests/test_protein_assembly_v2.py::test_targeted_semantic_mutants_fail[frame_shifted_by_one_base],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/a25cfd1426faf370
terminal-bench,protein-assembly,mutant,test_targeted_semantic_mutants_fail[in_frame_stop_after_flag]#1,6fcabcbfbfb8c36df3c847c028b90ea43c48021b4ed3d431abb0dbd941abced0,tar,10240,captured,failed,tests/test_protein_assembly_v2.py::test_targeted_semantic_mutants_fail[in_frame_stop_after_flag],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/6fcabcbfbfb8c36d
terminal-bench,protein-assembly,malicious,test_malformed_and_forged_artifacts_fail[invalid_utf8]#1,1dc280205f29ba2980be6d2e541e8f4ae66b79f0722d825e68430bf4d3669a56,tar,10240,captured,failed,tests/test_protein_assembly_v2.py::test_malformed_and_forged_artifacts_fail[invalid_utf8],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/1dc280205f29ba29
terminal-bench,protein-assembly,malicious,test_malformed_and_forged_artifacts_fail[empty_file]#1,e285eb630ef1fc2c2981775d6b6044e632617eef6b15aa901b725c66dd14e335,tar,10240,captured,failed,tests/test_protein_assembly_v2.py::test_malformed_and_forged_artifacts_fail[empty_file],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/e285eb630ef1fc2c
terminal-bench,protein-assembly,malicious,test_malformed_and_forged_artifacts_fail[forged_verdict]#1,a9c9fd44ee1279c28e7e66b92152ff4e2ed268768eea11ab3324d4f7fd0f843b,tar,10240,captured,failed,tests/test_protein_assembly_v2.py::test_malformed_and_forged_artifacts_fail[forged_verdict],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/a9c9fd44ee1279c2
terminal-bench,protein-assembly,malicious,test_malformed_and_forged_artifacts_fail[nul_byte]#1,d00635e192ca02417eb1297d72e982dc92d2cc0f91bb86c5efe4cd5633611abd,tar,10240,captured,failed,tests/test_protein_assembly_v2.py::test_malformed_and_forged_artifacts_fail[nul_byte],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/d00635e192ca0241
terminal-bench,protein-assembly,malicious,test_malformed_and_forged_artifacts_fail[over_length_cap]#1,75ead6f2ba3c6142fc8aeb9e4374db3e7f842bed026fe5bf18a9276d9f700c68,tar,10240,captured,failed,tests/test_protein_assembly_v2.py::test_malformed_and_forged_artifacts_fail[over_length_cap],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/75ead6f2ba3c6142
terminal-bench,protein-assembly,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[symlink]#1,acfb0d8704cb47ca3576f5f11d42baa60a1708d63ad6390a036eb3903fd8315a,tar,10240,rejected,,tests/test_protein_assembly_v2.py::test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[symlink],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/acfb0d8704cb47ca
terminal-bench,protein-assembly,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[directory]#1,f74f91388a3e2f7eb5c9c8bf7bf3c67584f01ce5e50520828ea7e909134e5f5f,tar,10240,rejected,,tests/test_protein_assembly_v2.py::test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[directory],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/f74f91388a3e2f7e
terminal-bench,protein-assembly,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[oversized]#1,a5bd9787da13365aaef626b4b8213799e06b28bb787ffc14876718ea3e6a6584,tar,20480,rejected,,tests/test_protein_assembly_v2.py::test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[oversized],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/a5bd9787da13365a
terminal-bench,protein-assembly,base,test_base_image_without_deliverable_is_rejected_at_capture#1,84ff92691f909a05b224e1c56abb4864f01b4f8e3c854e4bb4c7baf1d3f6d652,tar,10240,rejected,,tests/test_protein_assembly_v2.py::test_base_image_without_deliverable_is_rejected_at_capture,runs/campaign/phase1/candidates/terminal-bench/protein-assembly/84ff92691f909a05
terminal-bench,protein-assembly,base,test_pinned_image_ships_the_public_design_inputs#1,d0aadf92d1e03bdd10c5ebd80182c731f8ac1569586cce7ebbb272c3ffb9187c,tar,10240,captured,failed,tests/test_protein_assembly_v2.py::test_pinned_image_ships_the_public_design_inputs,runs/campaign/phase1/candidates/terminal-bench/protein-assembly/d0aadf92d1e03bdd
terminal-bench,protein-assembly,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-protein-assembly]#1,7aab921c9bfada37b8bd3691ca5f2ce1f3375aa50890650df2b8ce58915af1cf,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[symlink-protein-assembly],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/7aab921c9bfada37
terminal-bench,protein-assembly,malicious,test_file_bundle_capture_rejects_malicious_shapes[directory-protein-assembly]#1,8918b89f0afa2768924b643a5a6ffabf1282779cd4d87303ef5a6ecaefb18b5b,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[directory-protein-assembly],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/8918b89f0afa2768
terminal-bench,protein-assembly,malicious,test_file_bundle_capture_rejects_malicious_shapes[oversized-protein-assembly]#1,fb2bb81ac89a5e92c559478fb24a4dfee8027408fb9a20627173a849c630d73d,tar,20480,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[oversized-protein-assembly],runs/campaign/phase1/candidates/terminal-bench/protein-assembly/fb2bb81ac89a5e92
terminal-bench,write-compressor,reference,test_reviewed_reference_passes_real_capture_parser_and_oracle#1,e0d35c574cdfd74dc83000accda3c0510a9634178d18d7d8485164a5caf342f9,tar,10240,captured,passed,tests/test_write_compressor_v2.py::test_reviewed_reference_passes_real_capture_parser_and_oracle,runs/campaign/phase1/candidates/terminal-bench/write-compressor/e0d35c574cdfd74d
terminal-bench,write-compressor,reference,test_trailing_byte_is_unused_matching_the_c_decoder#1,349b6f643bdbfd207af12c899bfd318049092e1eabb181aa6da863907fe0f740,tar,10240,captured,passed,tests/test_write_compressor_v2.py::test_trailing_byte_is_unused_matching_the_c_decoder,runs/campaign/phase1/candidates/terminal-bench/write-compressor/349b6f643bdbfd20
terminal-bench,write-compressor,malicious,test_oversize_artifact_is_rejected_on_size_not_on_decode#1,1f07328f0099d2f5f11fc544c111764ea8de421bbc156794607b9b7467afad55,tar,10240,captured,failed,tests/test_write_compressor_v2.py::test_oversize_artifact_is_rejected_on_size_not_on_decode,runs/campaign/phase1/candidates/terminal-bench/write-compressor/1f07328f0099d2f5
terminal-bench,write-compressor,mutant,test_targeted_semantic_mutants_fail[empty_stream]#1,96920eb071da7f2c8f0ab4af8ba7d9addc5b53d00c3cb17e48ea7d860973b82e,tar,10240,captured,failed,tests/test_write_compressor_v2.py::test_targeted_semantic_mutants_fail[empty_stream],runs/campaign/phase1/candidates/terminal-bench/write-compressor/96920eb071da7f2c
terminal-bench,write-compressor,mutant,test_targeted_semantic_mutants_fail[truncated]#1,61d21fd1262831ae4d139cf64705eab25999d8de37bffe384fa892e454a3b884,tar,10240,captured,failed,tests/test_write_compressor_v2.py::test_targeted_semantic_mutants_fail[truncated],runs/campaign/phase1/candidates/terminal-bench/write-compressor/61d21fd1262831ae
terminal-bench,write-compressor,mutant,test_targeted_semantic_mutants_fail[corrupted_first_byte]#1,26c273929e5eea180a0c6cd29f58894be2e75d369f4fdc6027ef7545c5c82ad4,tar,10240,captured,failed,tests/test_write_compressor_v2.py::test_targeted_semantic_mutants_fail[corrupted_first_byte],runs/campaign/phase1/candidates/terminal-bench/write-compressor/26c273929e5eea18
terminal-bench,write-compressor,mutant,test_targeted_semantic_mutants_fail[corrupted_middle_byte]#1,45345db73328e838419b312f257d431330cb74c4804e45d09d6eacca39ddd169,tar,10240,captured,failed,tests/test_write_compressor_v2.py::test_targeted_semantic_mutants_fail[corrupted_middle_byte],runs/campaign/phase1/candidates/terminal-bench/write-compressor/45345db73328e838
terminal-bench,write-compressor,mutant,test_targeted_semantic_mutants_fail[reversed_stream]#1,b404f0d8aaa48302d91458380142b5b80106acc4ccd513f5dcdb39fff95f3ca3,tar,10240,captured,failed,tests/test_write_compressor_v2.py::test_targeted_semantic_mutants_fail[reversed_stream],runs/campaign/phase1/candidates/terminal-bench/write-compressor/b404f0d8aaa48302
terminal-bench,write-compressor,malicious,test_hostile_streams_fail_closed_without_infrastructure_error[all_ones]#1,8ec4514cd38048cc786743621f047278dc1dc273c34be0de86d0496be86ac95b,tar,10240,captured,failed,tests/test_write_compressor_v2.py::test_hostile_streams_fail_closed_without_infrastructure_error[all_ones],runs/campaign/phase1/candidates/terminal-bench/write-compressor/8ec4514cd38048cc
terminal-bench,write-compressor,malicious,test_hostile_streams_fail_closed_without_infrastructure_error[all_zeros]#1,a8a9d4435d05a63354dd19046129827cab44d47a4014caf5f30f4f67fdb554d7,tar,10240,captured,failed,tests/test_write_compressor_v2.py::test_hostile_streams_fail_closed_without_infrastructure_error[all_zeros],runs/campaign/phase1/candidates/terminal-bench/write-compressor/a8a9d4435d05a633
terminal-bench,write-compressor,malicious,test_hostile_streams_fail_closed_without_infrastructure_error[cyclic]#1,79feb06976f92e1035d9fa149299140ef1e876f40b02bc4bc61f76f60c919a47,tar,10240,captured,failed,tests/test_write_compressor_v2.py::test_hostile_streams_fail_closed_without_infrastructure_error[cyclic],runs/campaign/phase1/candidates/terminal-bench/write-compressor/79feb06976f92e10
terminal-bench,write-compressor,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[symlink]#1,f587bad51e76595c8f036d792a7238fb91862e1d53b4dc012eca1118f8a2485d,tar,10240,rejected,,tests/test_write_compressor_v2.py::test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[symlink],runs/campaign/phase1/candidates/terminal-bench/write-compressor/f587bad51e76595c
terminal-bench,write-compressor,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[directory]#1,1a799ba029336a4f2b4aa2644b88117d601a2403fd8e2b656190a2a3801ea624,tar,10240,rejected,,tests/test_write_compressor_v2.py::test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[directory],runs/campaign/phase1/candidates/terminal-bench/write-compressor/1a799ba029336a4f
terminal-bench,write-compressor,malicious,test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[oversized]#1,18dc46a14566e77cb01f25a39b19477a87ed2cc79c84d288f1a01cd223debfd8,tar,71680,rejected,,tests/test_write_compressor_v2.py::test_malicious_candidate_filesystem_shapes_are_rejected_at_capture[oversized],runs/campaign/phase1/candidates/terminal-bench/write-compressor/18dc46a14566e77c
terminal-bench,write-compressor,base,test_base_image_without_deliverable_is_rejected_at_capture#1,84ff92691f909a05b224e1c56abb4864f01b4f8e3c854e4bb4c7baf1d3f6d652,tar,10240,rejected,,tests/test_write_compressor_v2.py::test_base_image_without_deliverable_is_rejected_at_capture,runs/campaign/phase1/candidates/terminal-bench/write-compressor/84ff92691f909a05
terminal-bench,write-compressor,base,test_pinned_image_ships_decomp_and_data_but_not_the_reference_compressor#1,7bb3eef2ebf327f058bd98c5757b983fdae5fc90901b01b7678e5ad7ba48f5b4,tar,10240,captured,failed,tests/test_write_compressor_v2.py::test_pinned_image_ships_decomp_and_data_but_not_the_reference_compressor,runs/campaign/phase1/candidates/terminal-bench/write-compressor/7bb3eef2ebf327f0
terminal-bench,write-compressor,malicious,test_file_bundle_capture_rejects_malicious_shapes[symlink-write-compressor]#1,a1c41e186876cae019f79ad4a3157b3c2aa51e6734af56bbde664fe21a018431,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[symlink-write-compressor],runs/campaign/phase1/candidates/terminal-bench/write-compressor/a1c41e186876cae0
terminal-bench,write-compressor,malicious,test_file_bundle_capture_rejects_malicious_shapes[directory-write-compressor]#1,134686f42915bf1aa202001687de77824f40db9402bd9695709c9355cf976cb9,tar,10240,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[directory-write-compressor],runs/campaign/phase1/candidates/terminal-bench/write-compressor/134686f42915bf1a
terminal-bench,write-compressor,malicious,test_file_bundle_capture_rejects_malicious_shapes[oversized-write-compressor]#1,b9a4e3f6007f5803c94c7942b4e207f0f8a1df05963c38732e88a808b7060989,tar,71680,rejected,,tests/test_terminal_file_bundle_qualification.py::test_file_bundle_capture_rejects_malicious_shapes[oversized-write-compressor],runs/campaign/phase1/candidates/terminal-bench/write-compressor/b9a4e3f6007f5803
terminal-bench,mteb-leaderboard,reference,test_reviewed_reference_passes[mteb-leaderboard]#1,52fb790f2fb141e65f5785436c48ceaf08d1e47fdcb97dc5c438338a9decab27,tar,10240,captured,passed,tests/test_mteb_exact_answer_v2.py::test_reviewed_reference_passes[mteb-leaderboard],runs/campaign/phase1/candidates/terminal-bench/mteb-leaderboard/52fb790f2fb141e6
